programmeCourseId,studyYear,academicYear_programmeCourse,courseType,ConsistsOf,Includes
PC607,3,2020-2021,elective,1242,10011
PC608,3,2020-2021,elective,1213,10011
PC609,3,2020-2021,elective,1165,10011
PC610,3,2020-2021,elective,1085,10011
PC611,3,2020-2021,elective,1062,10011
PC612,3,2021-2022,compulsory,1095,10011
PC613,3,2021-2022,compulsory-elective,1168,10011
PC614,3,2021-2022,compulsory-elective,1025,10011
PC615,3,2021-2022,elective,1274,10011
PC616,3,2021-2022,elective,1267,10011
PC617,3,2021-2022,elective,1172,10011
PC618,3,2021-2022,elective,1021,10011
PC619,3,2021-2022,elective,1018,10011
PC620,3,2022-2023,compulsory,1085,10011
PC621,3,2022-2023,compulsory-elective,1254,10011
PC622,3,2022-2023,compulsory-elective,1230,10011
PC623,3,2022-2023,compulsory-elective,1174,10011
PC624,3,2022-2023,elective,1261,10011
PC625,3,2022-2023,elective,1235,10011
PC626,3,2022-2023,elective,1197,10011
PC627,3,2022-2023,elective,1187,10011
PC628,3,2022-2023,elective,1024,10011
PC629,3,2022-2023,elective,1016,10011
PC630,3,2023-2024,compulsory,1138,10011
PC631,3,2023-2024,compulsory,1115,10011
PC632,3,2023-2024,compulsory-elective,1242,10011
PC633,3,2023-2024,compulsory-elective,1081,10011
PC634,3,2023-2024,compulsory-elective,1043,10011
PC635,3,2023-2024,elective,1298,10011
PC636,3,2023-2024,elective,1278,10011
PC637,3,2023-2024,elective,1263,10011
PC638,3,2023-2024,elective,1141,10011
PC639,3,2023-2024,elective,1118,10011
PC640,1,2013-2014,compulsory,1149,10012
PC641,1,2013-2014,compulsory,1147,10012
PC642,1,2013-2014,compulsory-elective,1187,10012
PC643,1,2013-2014,compulsory-elective,1179,10012
PC644,1,2013-2014,compulsory-elective,1173,10012
PC645,1,2013-2014,compulsory-elective,1100,10012
PC646,1,2013-2014,elective,1253,10012
PC647,1,2013-2014,elective,1231,10012
PC648,1,2013-2014,elective,1202,10012
PC649,1,2013-2014,elective,1200,10012
PC650,1,2013-2014,elective,1181,10012
PC651,1,2013-2014,elective,1091,10012
PC652,1,2014-2015,compulsory,1158,10012
PC653,1,2014-2015,compulsory,1037,10012
PC654,1,2014-2015,compulsory-elective,1162,10012
PC655,1,2014-2015,compulsory-elective,1081,10012
PC656,1,2014-2015,compulsory-elective,1075,10012
PC657,1,2014-2015,compulsory-elective,1049,10012
PC658,1,2014-2015,elective,1263,10012
PC659,1,2014-2015,elective,1207,10012
PC660,1,2014-2015,elective,1108,10012
PC661,1,2014-2015,elective,1080,10012
PC662,1,2014-2015,elective,1054,10012
PC663,1,2014-2015,elective,1051,10012
PC664,1,2015-2016,compulsory,1146,10012
PC665,1,2015-2016,compulsory-elective,1246,10012
PC666,1,2015-2016,compulsory-elective,1098,10012
PC667,1,2015-2016,compulsory-elective,1097,10012
PC668,1,2015-2016,elective,1207,10012
PC669,1,2015-2016,elective,1206,10012
PC670,1,2015-2016,elective,1189,10012
PC671,1,2015-2016,elective,1161,10012
PC672,1,2015-2016,elective,1129,10012
PC673,1,2015-2016,elective,1090,10012
PC674,1,2016-2017,compulsory,1209,10012
PC675,1,2016-2017,compulsory,1050,10012
PC676,1,2016-2017,compulsory-elective,1240,10012
PC677,1,2016-2017,compulsory-elective,1137,10012
PC678,1,2016-2017,compulsory-elective,1134,10012
PC679,1,2016-2017,compulsory-elective,1039,10012
PC680,1,2016-2017,elective,1281,10012
PC681,1,2016-2017,elective,1265,10012
PC682,1,2016-2017,elective,1156,10012
PC683,1,2016-2017,elective,1060,10012
PC684,1,2016-2017,elective,1037,10012
PC685,1,2017-2018,compulsory,1292,10012
PC686,1,2017-2018,compulsory-elective,1257,10012
PC687,1,2017-2018,compulsory-elective,1250,10012
PC688,1,2017-2018,elective,1293,10012
PC689,1,2017-2018,elective,1247,10012
PC690,1,2017-2018,elective,1073,10012
PC691,1,2017-2018,elective,1019,10012
PC692,1,2018-2019,compulsory,1297,10012
PC693,1,2018-2019,compulsory,1078,10012
PC694,1,2018-2019,compulsory,1086,10012
PC695,1,2018-2019,compulsory,1003,10012
PC696,1,2018-2019,elective,1294,10012
PC697,1,2018-2019,elective,1215,10012
PC698,1,2018-2019,elective,1120,10012
PC699,1,2018-2019,elective,1042,10012
PC700,1,2019-2020,compulsory,1139,10012
PC701,1,2019-2020,compulsory-elective,1270,10012
PC702,1,2019-2020,compulsory-elective,1198,10012
PC703,1,2019-2020,compulsory-elective,1164,10012
PC704,1,2019-2020,elective,1273,10012
PC705,1,2019-2020,elective,1105,10012
PC706,1,2019-2020,elective,1070,10012
PC707,1,2019-2020,elective,1042,10012
PC708,1,2019-2020,elective,1031,10012
PC709,1,2020-2021,compulsory,1106,10012
PC710,1,2020-2021,compulsory-elective,1160,10012
PC711,1,2020-2021,compulsory-elective,1091,10012
PC712,1,2020-2021,compulsory-elective,1062,10012
PC713,1,2020-2021,elective,1265,10012
PC714,1,2020-2021,elective,1175,10012
PC715,1,2020-2021,elective,1142,10012
PC716,1,2020-2021,elective,1077,10012
PC717,1,2020-2021,elective,1012,10012
PC718,1,2021-2022,compulsory,1231,10012
PC719,1,2021-2022,compulsory,1026,10012
PC720,1,2021-2022,compulsory-elective,1274,10012
PC721,1,2021-2022,compulsory-elective,1260,10012
PC722,1,2021-2022,compulsory-elective,1039,10012
PC723,1,2021-2022,compulsory-elective,1029,10012
PC724,1,2021-2022,elective,1279,10012
PC725,1,2021-2022,elective,1155,10012
PC726,1,2021-2022,elective,1137,10012
PC727,1,2021-2022,elective,1089,10012
PC728,1,2021-2022,elective,1074,10012
PC729,1,2021-2022,elective,1010,10012
PC730,1,2022-2023,compulsory,1071,10012
PC731,1,2022-2023,compulsory-elective,1076,10012
PC732,1,2022-2023,compulsory-elective,1044,10012
PC733,1,2022-2023,compulsory-elective,1009,10012
PC734,1,2022-2023,elective,1270,10012
PC735,1,2022-2023,elective,1197,10012
PC736,1,2022-2023,elective,1155,10012
PC737,1,2022-2023,elective,1152,10012
PC738,1,2022-2023,elective,1078,10012
PC739,1,2023-2024,compulsory,1068,10012
PC740,1,2023-2024,compulsory,1012,10012
PC741,1,2023-2024,compulsory-elective,1186,10012
PC742,1,2023-2024,compulsory-elective,1169,10012
PC743,1,2023-2024,compulsory-elective,1072,10012
PC744,1,2023-2024,elective,1267,10012
PC745,1,2023-2024,elective,1197,10012
PC746,1,2023-2024,elective,1161,10012
PC747,1,2023-2024,elective,1065,10012
PC748,1,2023-2024,elective,1062,10012
PC749,1,2023-2024,elective,1006,10012
PC750,2,2013-2014,compulsory,1163,10012
PC751,2,2013-2014,compulsory-elective,1292,10012
PC752,2,2013-2014,compulsory-elective,1227,10012
PC753,2,2013-2014,compulsory-elective,1197,10012
PC754,2,2013-2014,elective,1299,10012
PC755,2,2013-2014,elective,1181,10012
PC756,2,2013-2014,elective,1170,10012
PC757,2,2013-2014,elective,1010,10012
PC758,2,2014-2015,compulsory,1248,10012
PC759,2,2014-2015,compulsory-elective,1105,10012
PC760,2,2014-2015,compulsory-elective,1065,10012
PC761,2,2014-2015,compulsory-elective,1043,10012
PC762,2,2014-2015,compulsory-elective,1008,10012
PC763,2,2014-2015,compulsory-elective,1218,10012
PC764,2,2014-2015,compulsory-elective,1217,10012
PC765,2,2014-2015,compulsory-elective,1208,10012
PC766,2,2014-2015,compulsory-elective,1037,10012
PC767,2,2015-2016,compulsory,1291,10012
PC768,2,2015-2016,compulsory,1208,10012
PC769,2,2015-2016,compulsory,1287,10012
PC770,2,2015-2016,compulsory,1066,10012
PC771,2,2015-2016,elective,1279,10012
PC772,2,2015-2016,elective,1153,10012
PC773,2,2015-2016,elective,1110,10012
PC774,2,2015-2016,elective,1108,10012
PC775,2,2015-2016,elective,1080,10012
PC776,2,2015-2016,elective,1054,10012
PC777,2,2016-2017,compulsory,1265,10012
PC778,2,2016-2017,compulsory,1222,10012
PC779,2,2016-2017,compulsory-elective,1067,10012
PC780,2,2016-2017,compulsory-elective,1038,10012
PC781,2,2016-2017,compulsory-elective,1006,10012
PC782,2,2016-2017,elective,1185,10012
PC783,2,2016-2017,elective,1173,10012
PC784,2,2016-2017,elective,1095,10012
PC785,2,2016-2017,elective,1083,10012
PC786,2,2016-2017,elective,1066,10012
PC787,2,2016-2017,elective,1025,10012
PC788,2,2017-2018,compulsory,1101,10012
PC789,2,2017-2018,compulsory-elective,1239,10012
PC790,2,2017-2018,compulsory-elective,1102,10012
PC791,2,2017-2018,compulsory-elective,1100,10012
PC792,2,2017-2018,elective,1238,10012
PC793,2,2017-2018,elective,1128,10012
PC794,2,2017-2018,elective,1125,10012
PC795,2,2017-2018,elective,1119,10012
PC796,2,2018-2019,compulsory,1142,10012
PC797,2,2018-2019,compulsory-elective,1218,10012
PC798,2,2018-2019,compulsory-elective,1145,10012
PC799,2,2018-2019,compulsory-elective,1135,10012
PC800,2,2018-2019,compulsory-elective,1117,10012
PC801,2,2018-2019,elective,1199,10012
PC802,2,2018-2019,elective,1172,10012
PC803,2,2018-2019,elective,1092,10012
PC804,2,2018-2019,elective,1090,10012
PC805,2,2018-2019,elective,1041,10012
PC806,2,2018-2019,elective,1028,10012
PC807,2,2019-2020,compulsory,1009,10012
PC808,2,2019-2020,compulsory-elective,1285,10012
PC809,2,2019-2020,compulsory-elective,1004,10012
PC810,2,2019-2020,elective,1186,10012
PC811,2,2019-2020,elective,1176,10012
PC812,2,2019-2020,elective,1141,10012
PC813,2,2019-2020,elective,1127,10012
PC814,2,2019-2020,elective,1105,10012
PC815,2,2020-2021,compulsory,1249,10012
PC816,2,2020-2021,compulsory,1013,10012
PC817,2,2020-2021,compulsory-elective,1226,10012
PC818,2,2020-2021,compulsory-elective,1104,10012
PC819,2,2020-2021,compulsory-elective,1094,10012
PC820,2,2020-2021,compulsory-elective,1032,10012
PC821,2,2020-2021,elective,1266,10012
PC822,2,2020-2021,elective,1245,10012
PC823,2,2020-2021,elective,1212,10012
PC824,2,2020-2021,elective,1201,10012
PC825,2,2020-2021,elective,1184,10012
PC826,2,2020-2021,elective,1121,10012
PC827,2,2021-2022,compulsory,1284,10012
PC828,2,2021-2022,compulsory-elective,1173,10012
PC829,2,2021-2022,compulsory-elective,1162,10012
PC830,2,2021-2022,compulsory-elective,1111,10012
PC831,2,2021-2022,compulsory-elective,1107,10012
PC832,2,2021-2022,compulsory-elective,1183,10012
PC833,2,2021-2022,compulsory-elective,1168,10012
PC834,2,2021-2022,compulsory-elective,1120,10012
PC835,2,2021-2022,compulsory-elective,1075,10012
PC836,2,2022-2023,compulsory,1035,10012
PC837,2,2022-2023,compulsory-elective,1233,10012
PC838,2,2022-2023,compulsory-elective,1213,10012
PC839,2,2022-2023,elective,1212,10012
PC840,2,2022-2023,elective,1109,10012
PC841,2,2022-2023,elective,1054,10012
PC842,2,2022-2023,elective,1012,10012
PC843,2,2023-2024,compulsory,1293,10012
PC844,2,2023-2024,compulsory-elective,1269,10012
PC845,2,2023-2024,compulsory-elective,1206,10012
PC846,2,2023-2024,compulsory-elective,1005,10012
PC847,2,2023-2024,elective,1229,10012
PC848,2,2023-2024,elective,1212,10012
PC849,2,2023-2024,elective,1141,10012
PC850,2,2023-2024,elective,1109,10012
PC851,3,2013-2014,compulsory,1248,10012
PC852,3,2013-2014,compulsory,1004,10012
PC853,3,2013-2014,compulsory-elective,1275,10012
PC854,3,2013-2014,compulsory-elective,1236,10012
PC855,3,2013-2014,compulsory-elective,1158,10012
PC856,3,2013-2014,elective,1297,10012
PC857,3,2013-2014,elective,1195,10012
PC858,3,2013-2014,elective,1192,10012
PC859,3,2013-2014,elective,1042,10012
PC860,3,2013-2014,elective,1009,10012
PC861,3,2014-2015,compulsory,1264,10012
PC862,3,2014-2015,compulsory,1118,10012
PC863,3,2014-2015,compulsory-elective,1201,10012
PC864,3,2014-2015,compulsory-elective,1183,10012
PC865,3,2014-2015,compulsory-elective,1030,10012
PC866,3,2014-2015,elective,1239,10012
PC867,3,2014-2015,elective,1160,10012
PC868,3,2014-2015,elective,1039,10012
PC869,3,2014-2015,elective,1005,10012
PC870,3,2015-2016,compulsory,1201,10012
PC871,3,2015-2016,compulsory,1061,10012
PC872,3,2015-2016,compulsory-elective,1265,10012
PC873,3,2015-2016,compulsory-elective,1223,10012
PC874,3,2015-2016,compulsory-elective,1194,10012
PC875,3,2015-2016,compulsory-elective,1149,10012
PC876,3,2015-2016,compulsory-elective,1266,10012
PC877,3,2015-2016,compulsory-elective,1206,10012
PC878,3,2015-2016,compulsory-elective,1144,10012
PC879,3,2015-2016,compulsory-elective,1128,10012
PC880,3,2016-2017,compulsory,1121,10012
PC881,3,2016-2017,compulsory-elective,1230,10012
PC882,3,2016-2017,compulsory-elective,1111,10012
PC883,3,2016-2017,compulsory-elective,1095,10012
PC884,3,2016-2017,elective,1284,10012
PC885,3,2016-2017,elective,1243,10012
PC886,3,2016-2017,elective,1225,10012
PC887,3,2016-2017,elective,1223,10012
PC888,3,2016-2017,elective,1221,10012
PC889,3,2016-2017,elective,1089,10012
PC890,3,2017-2018,compulsory,1233,10012
PC891,3,2017-2018,compulsory,1175,10012
PC892,3,2017-2018,compulsory,1229,10012
PC893,3,2017-2018,compulsory,1082,10012
PC894,3,2017-2018,elective,1275,10012
PC895,3,2017-2018,elective,1085,10012
PC896,3,2017-2018,elective,1083,10012
PC897,3,2017-2018,elective,1045,10012
PC898,3,2018-2019,compulsory,1063,10012
PC899,3,2018-2019,compulsory-elective,1256,10012
PC900,3,2018-2019,compulsory-elective,1064,10012
PC901,3,2018-2019,elective,1260,10012
PC902,3,2018-2019,elective,1248,10012
PC903,3,2018-2019,elective,1145,10012
PC904,3,2018-2019,elective,1072,10012
PC905,3,2019-2020,compulsory,1225,10012
PC906,3,2019-2020,compulsory,1078,10012
PC907,3,2019-2020,compulsory-elective,1233,10012
PC908,3,2019-2020,compulsory-elective,1204,10012
PC909,3,2019-2020,compulsory-elective,1122,10012
PC910,3,2019-2020,elective,1198,10012
PC911,3,2019-2020,elective,1187,10012
PC912,3,2019-2020,elective,1168,10012
PC913,3,2019-2020,elective,1091,10012
PC914,3,2019-2020,elective,1010,10012
PC915,3,2020-2021,compulsory,1248,10012
PC916,3,2020-2021,compulsory,1030,10012
PC917,3,2020-2021,compulsory,1238,10012
PC918,3,2020-2021,compulsory,1017,10012
PC919,3,2020-2021,elective,1282,10012
PC920,3,2020-2021,elective,1257,10012
PC921,3,2020-2021,elective,1231,10012
PC922,3,2020-2021,elective,1149,10012
PC923,3,2020-2021,elective,1107,10012
PC924,3,2020-2021,elective,1028,10012
PC925,3,2021-2022,compulsory,1057,10012
PC926,3,2021-2022,compulsory-elective,1162,10012
PC927,3,2021-2022,compulsory-elective,1156,10012
PC928,3,2021-2022,elective,1296,10012
PC929,3,2021-2022,elective,1250,10012
PC930,3,2021-2022,elective,1225,10012
PC931,3,2021-2022,elective,1168,10012
PC932,3,2021-2022,elective,1096,10012
PC933,3,2021-2022,elective,1070,10012
PC934,3,2022-2023,compulsory,1247,10012
PC935,3,2022-2023,compulsory,1041,10012
PC936,3,2022-2023,compulsory,1159,10012
PC937,3,2022-2023,compulsory,1128,10012
PC938,3,2022-2023,elective,1281,10012
PC939,3,2022-2023,elective,1205,10012
PC940,3,2022-2023,elective,1132,10012
PC941,3,2022-2023,elective,1113,10012
PC942,3,2022-2023,elective,1082,10012
PC943,3,2022-2023,elective,1068,10012
PC944,3,2023-2024,compulsory,1288,10012
PC945,3,2023-2024,compulsory,1207,10012
PC946,3,2023-2024,compulsory-elective,1184,10012
PC947,3,2023-2024,compulsory-elective,1183,10012
PC948,3,2023-2024,compulsory-elective,1167,10012
PC949,3,2023-2024,compulsory-elective,1101,10012
PC950,3,2023-2024,compulsory-elective,1267,10012
PC951,3,2023-2024,compulsory-elective,1114,10012
PC952,3,2023-2024,compulsory-elective,1092,10012
PC953,3,2023-2024,compulsory-elective,1041,10012
PC954,1,2013-2014,compulsory,1102,10013
PC955,1,2013-2014,compulsory,1075,10013
PC956,1,2013-2014,compulsory-elective,1265,10013
PC957,1,2013-2014,compulsory-elective,1180,10013
PC958,1,2013-2014,compulsory-elective,1062,10013
PC959,1,2013-2014,compulsory-elective,1049,10013
PC960,1,2013-2014,elective,1110,10013
PC961,1,2013-2014,elective,1086,10013
PC962,1,2013-2014,elective,1070,10013
PC963,1,2013-2014,elective,1068,10013
PC964,1,2013-2014,elective,1029,10013
PC965,1,2014-2015,compulsory,1232,10013
PC966,1,2014-2015,compulsory-elective,1065,10013
PC967,1,2014-2015,compulsory-elective,1054,10013
PC968,1,2014-2015,compulsory-elective,1037,10013
PC969,1,2014-2015,elective,1280,10013
PC970,1,2014-2015,elective,1201,10013
PC971,1,2014-2015,elective,1190,10013
PC972,1,2014-2015,elective,1095,10013
PC973,1,2015-2016,compulsory,1279,10013
PC974,1,2015-2016,compulsory,1245,10013
PC975,1,2015-2016,compulsory-elective,1226,10013
PC976,1,2015-2016,compulsory-elective,1156,10013
PC977,1,2015-2016,compulsory-elective,1111,10013
PC978,1,2015-2016,compulsory-elective,1047,10013
PC979,1,2015-2016,compulsory-elective,1264,10013
PC980,1,2015-2016,compulsory-elective,1223,10013
PC981,1,2015-2016,compulsory-elective,1185,10013
PC982,1,2015-2016,compulsory-elective,1067,10013
PC983,1,2016-2017,compulsory,1287,10013
PC984,1,2016-2017,compulsory,1109,10013
PC985,1,2016-2017,compulsory-elective,1227,10013
PC986,1,2016-2017,compulsory-elective,1126,10013
PC987,1,2016-2017,compulsory-elective,1022,10013
PC988,1,2016-2017,elective,1146,10013
PC989,1,2016-2017,elective,1098,10013
PC990,1,2016-2017,elective,1070,10013
PC991,1,2016-2017,elective,1065,10013
PC992,1,2017-2018,compulsory,1224,10013
PC993,1,2017-2018,compulsory-elective,1278,10013
PC994,1,2017-2018,compulsory-elective,1168,10013
PC995,1,2017-2018,compulsory-elective,1139,10013
PC996,1,2017-2018,compulsory-elective,1128,10013
PC997,1,2017-2018,compulsory-elective,1255,10013
PC998,1,2017-2018,compulsory-elective,1183,10013
PC999,1,2017-2018,compulsory-elective,1022,10013
PC1000,1,2017-2018,compulsory-elective,1012,10013
PC1001,1,2018-2019,compulsory,1157,10013
PC1002,1,2018-2019,compulsory,1064,10013
PC1003,1,2018-2019,compulsory,1184,10013
PC1004,1,2018-2019,compulsory,1177,10013
PC1005,1,2018-2019,elective,1206,10013
PC1006,1,2018-2019,elective,1148,10013
PC1007,1,2018-2019,elective,1086,10013
PC1008,1,2018-2019,elective,1005,10013
PC1009,1,2019-2020,compulsory,1178,10013
PC1010,1,2019-2020,compulsory,1080,10013
PC1011,1,2019-2020,compulsory,1240,10013
PC1012,1,2019-2020,compulsory,1009,10013
PC1013,1,2019-2020,elective,1234,10013
PC1014,1,2019-2020,elective,1194,10013
PC1015,1,2019-2020,elective,1126,10013
PC1016,1,2019-2020,elective,1075,10013
PC1017,1,2020-2021,compulsory,1250,10013
PC1018,1,2020-2021,compulsory,1091,10013
PC1019,1,2020-2021,compulsory,1086,10013
PC1020,1,2020-2021,compulsory,1050,10013
PC1021,1,2020-2021,elective,1263,10013
PC1022,1,2020-2021,elective,1255,10013
PC1023,1,2020-2021,elective,1240,10013
PC1024,1,2020-2021,elective,1238,10013
PC1025,1,2020-2021,elective,1228,10013
PC1026,1,2020-2021,elective,1222,10013
PC1027,1,2021-2022,compulsory,1189,10013
PC1028,1,2021-2022,compulsory,1076,10013
PC1029,1,2021-2022,compulsory-elective,1205,10013
PC1030,1,2021-2022,compulsory-elective,1149,10013
PC1031,1,2021-2022,compulsory-elective,1069,10013
PC1032,1,2021-2022,elective,1289,10013
PC1033,1,2021-2022,elective,1276,10013
PC1034,1,2021-2022,elective,1258,10013
PC1035,1,2021-2022,elective,1147,10013
PC1036,1,2021-2022,elective,1082,10013
PC1037,1,2021-2022,elective,1060,10013
PC1038,1,2022-2023,compulsory,1105,10013
PC1039,1,2022-2023,compulsory-elective,1174,10013
PC1040,1,2022-2023,compulsory-elective,1113,10013
PC1041,1,2022-2023,compulsory-elective,1020,10013
PC1042,1,2022-2023,elective,1299,10013
PC1043,1,2022-2023,elective,1243,10013
PC1044,1,2022-2023,elective,1183,10013
PC1045,1,2022-2023,elective,1178,10013
PC1046,1,2022-2023,elective,1079,10013
PC1047,1,2022-2023,elective,1042,10013
PC1048,1,2023-2024,compulsory,1278,10013
PC1049,1,2023-2024,compulsory,1131,10013
